title,cate,scrpit,dong,roadaddress,lon,lat,phone,photo_1,photo_2,tag,tagall
도예시선,쇼핑,도자기 공방과 함께 운영하는 도자기 소품 가게 ,구좌,제주특별자치도 제주시 구좌읍 종달논길 36-18,33.4880673,126.8804954,010-5202-6705,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/55c67995-a59f-4c47-8a6f-19eeaa3e7917.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/a7cf3e8c-a7d6-417c-8f76-bfaad49d54ae.JPG,"체험관광,액티비티,쇼핑,도자기,실내,관광기념품,상점/상가","체험관광,액티비티,쇼핑,도자기,실내"
어머니빵집,음식점,엄마의 마음으로 만드는 건강한 빵,제주시내,제주특별자치도 제주시 도령로 103,33.491585,126.488625,0507-1306-1281,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1b4bf786-865f-47ea-961d-cd4abd2b5de3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2207d6b9-e44d-4ad2-a29c-dec1bbe2a343.jpg,"빵,빵집,케이크,커피,음식,마늘바게트,바게트,에그타르트,베이커리,팥빵,생크림단판빵,아보카도,크로크무슈,브리오슈,마늘빵,수제마카롱,크로아상,머핀,쿠키,브라우니,마들렌,우유식빵,치즈케이크,티라미수,초코케이크,청포도타르트,아메리카노,카페모카,카페라떼,카푸치노,카라멜마끼아또,샤케라또,라떼,녹차라떼,초코라떼,고구마라떼,팥라떼,차,페퍼민트,카모마일,레몬차,홍차,에이드,레몬에이드,자몽에이드,스무디,망고스무디,요거트스무디,키위스무디,잼","빵,빵집,케이크,커피,음식,마늘바게트,바게트,에그타르트,베이커리,팥빵,생크림단판빵,아보카도,크로크무슈,브리오슈,마늘빵,수제마카롱,크로아상,머핀,쿠키,브라우니,마들렌,우유식빵,치즈케이크,티라미수,초코케이크,청포도타르트,아메리카노,카페모카,카페라떼,카푸치노,카라멜마끼아또,샤케라또,라떼,녹차라떼,초코라떼,고구마라떼,팥라떼,차,페퍼민트,카모마일,레몬차,홍차,에이드,레몬에이드,자몽에이드,스무디,망고스무디,요거트스무디,키위스무디,잼,무료 WIFI,아주 어려움"
고가네,음식점,제주 해산물의 다양한 변신,성산,제주특별자치도 서귀포시 성산읍 성산중앙로19번길 14,33.46273,126.931366,064-784-5559,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7114dc91-998b-4bf9-b190-8fd4be5debaa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e6ed00b3-2ea6-486c-a312-f215e3293351.jpg,"향토음식,전복죽,묵은지고등어조림,전복뚝배기,음식,고등어조림,칼국수,갈치조림,해물전골,해물뚝배기,성게미역국,갈치구이,옥돔구이,고등어구이","향토음식,전복죽,묵은지고등어조림,전복뚝배기,음식,공용주차장,화장실,아주 어려움"
허브올레,음식점,제주땅에서 직접 키운 허브를 손냄들에게 대접하는 특별한 카페,표선,제주특별자치도 서귀포시 표선면 번영로 2543-5,33.4059357,126.7790832,064-787-7447,https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/b5aa8f5d-cfc6-4fa8-ab55-1c0d956eb2d4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/23/0b417fa9-9d6a-4b89-bb50-0d8432ea1808.jpg,"카페,음식,포토스팟,식당,아이스크림,차,아메리카노,에이드,카페라떼,샌드위치,햄치즈샌드위치,치즈케이크,쿠키,초코아이스크림,바닐라아이스크림,레몬에이드,청귤차,레몬차,유자차,홍차,라떼,고구마라떼,녹차라떼,곡물라떼,코코아,허브티,레몬그라스,캐모마일,페퍼민트,레몬밤,카푸치노,바닐라라떼,카페모카,카라멜마끼아또,아포가토","카페,음식,포토스팟,식당,아이스크림,차,아메리카노,에이드,카페라떼,샌드위치,햄치즈샌드위치,치즈케이크,쿠키,초코아이스크림,바닐라아이스크림,레몬에이드,청귤차,레몬차,유자차,홍차,라떼,고구마라떼,녹차라떼,곡물라떼,코코아,허브티,레몬그라스,캐모마일,페퍼민트,레몬밤,카푸치노,바닐라라떼,카페모카,카라멜마끼아또,아포가토"
솔리브레,음식점,제주 자연의 다채로운 컬러를 닮은 온전한 자유와 영감을 선물하는 공간,제주시내,제주특별자치도 제주시 서해안로 512,33.5195001,126.4937234,064-746-0101,https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/baa4505f-abe7-4c17-ad74-78ac7846afc4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/06/81f8f7c5-9daa-43cf-8b8a-9b9a8a7409d7.jpg,"음식,안전여행스탬프,카페,아메리카노,쿠키,크림라떼,에스프레소,카페라떼,바닐라라떼,카라멜마끼아또,헤이즐넛라떼,카푸치노,아보카도,고구마라떼,말차라떼,초코라떼,딸기라떼,아이스티,복숭아아이스티,스무디,요거트,딸기요거트스무디,플레인요거트스무디,블루베리요거트스무디,허브티,자몽차,유자차,레몬생강차,자몽에이드,에이드","음식,안전여행스탬프,카페,아메리카노,쿠키,크림라떼,에스프레소,카페라떼,바닐라라떼,카라멜마끼아또,헤이즐넛라떼,카푸치노,아보카도,고구마라떼,말차라떼,초코라떼,딸기라떼,아이스티,복숭아아이스티,스무디,요거트,딸기요거트스무디,플레인요거트스무디,블루베리요거트스무디,허브티,자몽차,유자차,레몬생강차,자몽에이드,에이드"
자연이 남긴 보물 <세계자연유산 거문오름 탐방>,테마여행,제주도는 오랜 시간에 걸쳐 일어난 화산활동이 빚어낸 화산섬이다. 화산활동이 남긴 대표적 자연유산으로 우리에게 잘 알려진 한라산과 성산일출봉 외에도 많은 곳들이 있다. 거문오름 또한 세계적인 경관과 학술적 가치를 지닌 곳으로 세계자연유산에 등록되어 그 가치를 인정받았다. 화산섬 제주의 식생과 생태계는 오늘날 우리가 가꾸고 보존해야 할 소중한 자연의 보물이다. 이러한 보물들을 통해 제주를 더욱 깊이 이해할 수 있는 여행을 떠나보자.,,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202204/04/dd3699b6-f0cd-4fad-8f5e-fe7b4d4489f2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202204/04/d21b365d-c076-47a1-8f73-5b5fef0aff00.jpg,"제주세계자연유산센터, 화산섬, 거문오름, 숯가마터, 수직동굴, 화산섬제주","제주세계자연유산센터, 화산섬, 거문오름, 숯가마터, 수직동굴, 화산섬제주"
동우네,음식점,음식을 저렴한 가격으로 제공하는 즉석김밥 전문집,제주시내,제주특별자치도 제주시 천수로 52,33.503822,126.54245,064-755-7482,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b2cfa8fe-5352-430b-b513-ffce83616c0c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e8e51f8c-e7d0-4fb9-83e2-6ded6ff0769c.jpg,"김밥,분식,동우네김밥,음식,착한가격업소","김밥,분식,동우네김밥,음식,착한가격업소,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움,착한가격 업소"
바람이풀에그림그린날,음식점,자연산치즈와 저온숙성한 수제도우를 사용한 건강한 피자카페,안덕,안덕면 감산서로 59,33.25785,126.34991,064-792-3657,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6e63daff-a0da-4e64-9685-34f93718a83e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ffb80acd-1ba7-4404-a43c-875f39dae5c6.jpg,"화덕피자,피자,유기농커피,음식,고르곤졸라화덕피자,페페로니햄피자,마르게리타화덕피자,고르곤졸라피자,마르게리따피자,콤피네이션스타일카프리초사피자,아메리카노,카푸치노,카페라떼,바닐라라떼,카라멜라떼,카라멜마끼아또,카페모카,녹차라떼,초코라떼,라떼,차,유자차,자몽차,레몬차,청귤차,페퍼민트,캐모마일,녹차,에이드,레몬에이드,자몽에이드,청포도에이드","화덕피자,피자,유기농커피,음식,고르곤졸라화덕피자,페페로니햄피자,마르게리타화덕피자,고르곤졸라피자,마르게리따피자,콤피네이션스타일카프리초사피자,아메리카노,카푸치노,카페라떼,바닐라라떼,카라멜라떼,카라멜마끼아또,카페모카,녹차라떼,초코라떼,라떼,차,유자차,자몽차,레몬차,청귤차,페퍼민트,캐모마일,녹차,에이드,레몬에이드,자몽에이드,청포도에이드"
삼수정,음식점,40년 전통 성산 흑돼지 맛집 삼수정,서귀포시내,제주특별자치도 서귀포시 성산읍 동류암로 45,33.448635,126.91573,064-782-2146,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2c1c6735-0e51-4a67-affc-78d1079cb989.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/79262cf7-97e9-4132-9e29-b09bdfa2a9b0.jpg,"흑돼지,소고기,전골,음식,흑돼지구이,오겹살,갈비,육회,차돌박이,갈비탕","흑돼지,소고기,전골,음식,흑돼지구이,오겹살,갈비,육회,차돌박이,갈비탕,화장실,아주 어려움"
여행도 함께 하면 기쁨이 두 배! <반려동물과 함께하는 제주여행>,테마여행,"설렘이 가득한 제주 여행 중 빈 집에 남겨진 반려동물이 생각나 여행 내내 마음이 불편했던 경험. 반려동물을 키우는 사람이라면 누구나 한 번쯤은 겪어봤을 것이다, 그렇다면 이번 제주 여행은 반려동물과 함께 여행을 떠나보는 건 어떨까. 제주의 드넓은 자연은 반려동물과 주인이 함께 여행을 즐기기에 충분한 여행지다. 또한 제주에는 반려동물과 함께 이용할 수 있는 숙소, 식당, 카페, 체험활동이 가득하다.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/1fa33235-4f1d-47ac-ac7d-ed1e6fa8cbc4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/22/8b46e6e1-c13c-438a-9ec1-2110a525f53b.jpg,"휴식/힐링,체험관광,흑돼지,펜션,반려동물,카페,어린이동물농장,어린이,반려동물동반입장","휴식/힐링,체험관광,흑돼지,펜션,반려동물,카페"
몽story,관광지,몽story는 반려동물에게 최고의 서비스를 제공하는 장소다.,애월,제주특별자치도 제주시 애월읍 하귀9길 34,33.4840605,126.4160275,0507-1483-9982,https://api.cdn.visitjeju.net/photomng/imgpath/202308/23/a42944ba-7801-41bc-bb67-6b48d7edd545.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/23/5ee3332e-148e-4f67-a2cb-de6754bd32b2.JPG,"애견미용실,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타","애견미용실,반려동물,반려동물동반입장,혼저옵서개,반려동물공간_기타,공용주차장,화장실,무료 WIFI,유도 및 안내시설"
[같이가치 제주여행] 11. 놀멍쉬멍 즐기는 제주의 피톤치드,테마여행,"피톤치드는 심리적인 안정감과 심폐 기능의 강화, 피부소독 등 여러 약리 작용을 하는것으로 알려져 있다. 산중턱에서 피톤치드는 보다 효과적으로 발산하는데, 한라산으로 이어진 제주의 중산간은 피톤치드를 느낄 수 있는 최적의 장소다. 높은 산, 거친 숲이 아니라도 제주의 중산간에서 쾌적한 산림욕을 즐길 수  있다. 잘 다듬어진 길로 편하게 이동하며 제주의 초록을 느껴볼 수 있는 여행 코스로 “놀멍쉬멍 즐기는 제주의 피톤치드” 코스를 권합니다. 잠시 쉬어가도 좋다. 다만 제주의 자연을 듬뿍 담아가시길 바란다.",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/202110/27/f1ba3af3-7896-41dd-a507-8e515f345a0b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202110/27/a7e69b85-024f-489f-a93c-554964f2ff36.jpg,"부모,커플,친구,경관/포토,휴식/힐링,테마공원,체험관광,드라이브,사계절,청년,중/장년,노년,포토스팟,같이가치,무장애여행","부모,커플,친구,경관/포토,휴식/힐링,테마공원,체험관광,드라이브,사계절,청년,중/장년,노년"
탱글,쇼핑,빈티지 감성이 가득한 라이프스타일 편집샵,애월,제주특별자치도 제주시 애월읍 애월로9길 12-7,33.4656631,126.3200485,0507-1305-1986,https://api.cdn.visitjeju.net/photomng/imgpath/202306/30/2003de69-cea0-4182-9a17-879cdca2c338.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/30/a7a1be75-5c32-4423-8c5b-15ae9c0d1d66.jpg,"애월, 소품샵, 멍걸리, 멍소주, 잡화, 식기류","애월, 소품샵, 멍걸리, 멍소주, 잡화, 식기류"
서프서프,관광지,입문자에게 딱 맞는 월정 서핑체험,구좌,제주특별자치도 제주시 구좌읍 해맞이해안로 468,33.5553336,126.7966229,0507-1366-3987,https://api.cdn.visitjeju.net/photomng/imgpath/202306/19/c539f1dd-755f-46cc-aaa3-edcf84775884.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/05267a66-0f92-4ee6-9dc2-8f7e7553219d.jpg,"구좌읍, 월정리, 서핑, 이색체험","구좌읍, 월정리, 서핑, 이색체험,실외,중,3시간 이상"
시니어손맛 아리랑,음식점,"시니어손맛 아리랑은 2018년 호텔신라의 레시피 전수와 리모델링 지원을 통해 재개장한 ‘맛있는 제주만들기’ 20호점 식당이다. 식당 이름에서 느껴지듯이, 연세가 지긋한 어르신 네 분이 포근한 어머니의 손맛과 서비스로 손님을 모시고 있는 식당이다.",제주시내,제주특별자치도 제주시 동광로2길 7,33.500671,126.530808,064-753-9288,https://api.cdn.visitjeju.net/photomng/imgpath/202205/31/eb68475d-5f4b-4cd6-809e-4a15e845f119.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202205/31/907cceef-5b4d-4bc8-8963-479d466ef7e1.JPG,"순두부,비빔밥,안심채움,맛있는제주만들기,음식,식당,순두부찌개,김밥,콩국수","순두부,비빔밥,안심채움,맛있는제주만들기,음식,식당,순두부찌개,김밥,콩국수"
오아모이,음식점,성산에 위치한 빈티지한 분위기의 디저트 카페,성산,제주특별자치도 서귀포시 성산읍 신양로 82,33.4362191,126.9185529,0507-1326-4028,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/1d77a742-d92a-4d58-9523-614984c69ce7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/25/9477f9a5-18e5-47fb-ac14-51676c6b9e43.jpg,"성산, 디저트, 흑임자라떼, 자몽에이드, 생딸기요거트, 카야토스트, 마들렌, 갸또쇼콜라","성산, 디저트, 흑임자라떼, 자몽에이드, 생딸기요거트, 카야토스트, 마들렌, 갸또쇼콜라,오아라떼, 흑임자라떼, 자몽라떼"
한라마테우리,음식점,"한라마테우리는 청정 제주에서 자란 한라마와 채소로 반려동물을 위한 건강하고 맛있는 간식을 만드는 곳이다.
",제주시내,제주특별자치도 제주시 일주동로 102,33.5151364,126.5581849,0507-1368-4319,https://api.cdn.visitjeju.net/photomng/imgpath/202212/08/2e521387-8e89-40b3-b6c8-c64fc5aedaec.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/08/a0c43d5c-86ce-464e-967f-faccb1e2d84f.jpg,"반려동물,반려동물동반입장,한라마,반려동물공간_기타,음식,식당,반려동물동반_식당카페","반려동물,반려동물동반입장,한라마,반려동물공간_기타,음식,식당,반려동물동반_식당카페,어린이 출입가능,불가능"
"아이와 함께 놀멍, 배우멍! <아이 눈높이 배움터>",테마여행,"아이와 떠나는 여행은 항상 고민되게 마련이다. 어디를 가더라도, 무엇을 보더라도 하나라도 더 알려주고 싶은 것이 부모의 마음이기 때문이다. 제주도를 여행할 때는 이런 고민은 하지 않아도 된다. 아이들이 즐기면서 배울 수 있는 눈높이 배움터가 많아 여행을 하면서도 유익한 시간을 보낼 수 있다. 역사와 과학 탐구, 교통 안전체험 등 분야도 다양해 아이의 연령대나 관심 분야에 맞춰 가면 좋다. 대부분 실내 공간이라 비가 오거나 날씨가 궂는 날도 문제없다. ",,,,,,https://api.cdn.visitjeju.net/photomng/imgpath/201910/29/4f1cf76e-2a7f-4698-892e-a58010359453.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201910/29/c98b51ec-42f5-457c-af1e-c00ffd9fe8e1.JPG,"부모,아이,사계절,교육,배움터,과학,과학체험,4.3,역사,도서관,독서,교통,교통안전,박물관,체험","부모,아이,사계절,교육,배움터,과학,과학체험,4.3,역사,도서관,독서,교통,교통안전,박물관,체험"
떼레노,음식점,팜 투 테이블을 선보이는 모던 네추럴 다이닝,중문,"제주특별자치도 서귀포시 중문관광로72번길 100 파르나스호텔제주, West동 3층",33.245437,126.405584,070-8648-0671,https://api.cdn.visitjeju.net/photomng/imgpath/202306/30/84aabc85-7626-4b3a-9109-c91ce5300075.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/30/4707770a-17ef-4bd9-9eca-9b85fe6bed98.jpg,"음식, 스패니시다이닝, 다이닝, 양식, 미쉐린","음식, 스패니시다이닝, 다이닝, 양식, 미쉐린"
